OrderID,Region,Segment,ShipMode,Category,SubCategory,Sales,Quantity,Discount,Profit,OrderYear,State
ORD-10779,East,Consumer,Second Class,Furniture,Furnishings,1015.69,5,0.1,350.23,2019,Washington
ORD-10780,West,Consumer,Second Class,Technology,Accessories,442.14,3,0.1,31.06,2020,Washington
ORD-10781,Central,Home Office,First Class,Technology,Accessories,1038.83,3,0.0,319.7,2019,Texas
ORD-10782,West,Consumer,Second Class,Furniture,Tables,132.12,2,0.3,16.32,2020,Florida
ORD-10783,Central,Home Office,Second Class,Office Supplies,Art,1967.8,9,0.1,367.56,2024,New York
ORD-10784,South,Corporate,Standard Class,Furniture,Bookcases,959.58,8,0.0,52.92,2020,Florida
ORD-10785,East,Corporate,Same Day,Furniture,Furnishings,1216.52,7,0.1,106.84,2024,Illinois
ORD-10786,East,Home Office,Same Day,Technology,Accessories,438.78,8,0.1,-11.79,2019,New York
ORD-10787,South,Corporate,First Class,Furniture,Bookcases,1529.48,8,0.2,-147.02,2024,New York
ORD-10788,Central,Consumer,First Class,Office Supplies,Paper,1506.08,9,0.0,149.42,2025,Texas
ORD-10789,West,Home Office,Standard Class,Furniture,Tables,1263.5,5,0.0,109.97,2022,California
ORD-10790,West,Consumer,First Class,Technology,Copiers,124.76,2,0.1,-9.35,2019,Texas
ORD-10791,West,Corporate,Same Day,Furniture,Chairs,1140.39,1,0.1,296.92,2020,New York
ORD-10792,West,Corporate,Second Class,Furniture,Furnishings,1245.12,1,0.2,-2.52,2024,Washington
ORD-10793,Central,Home Office,Same Day,Office Supplies,Paper,1075.45,3,0.1,155.21,2020,California
ORD-10794,Central,Corporate,Standard Class,Furniture,Chairs,904.81,5,0.2,-0.71,2023,Texas
ORD-10795,South,Home Office,Second Class,Technology,Accessories,849.47,6,0.2,-52.76,2025,California
ORD-10796,Central,Home Office,Standard Class,Technology,Copiers,871.09,9,0.3,290.07,2024,Florida
ORD-10797,West,Consumer,Standard Class,Furniture,Chairs,1353.37,2,0.3,-87.45,2021,Washington
ORD-10798,South,Home Office,Second Class,Technology,Copiers,1605.06,3,0.3,42.66,2019,New York
ORD-10799,West,Corporate,First Class,Office Supplies,Binders,1931.91,3,0.1,40.54,2021,Texas
ORD-10800,Central,Corporate,Second Class,Furniture,Bookcases,1307.22,9,0.3,-104.33,2020,California
ORD-10801,Central,Corporate,First Class,Office Supplies,Storage,285.37,1,0.0,79.87,2022,Florida
ORD-10802,South,Home Office,Same Day,Furniture,Chairs,1817.37,8,0.1,584.14,2020,Washington
ORD-10803,Central,Home Office,Standard Class,Office Supplies,Storage,1703.26,9,0.0,559.55,2020,California
ORD-10804,Central,Home Office,Standard Class,Technology,Accessories,811.32,3,0.3,114.73,2020,California
ORD-10805,South,Consumer,Standard Class,Technology,Copiers,118.04,5,0.0,6.35,2023,Florida
ORD-10806,South,Corporate,Second Class,Technology,Phones,162.98,2,0.0,20.61,2019,California
ORD-10807,South,Consumer,Standard Class,Technology,Phones,1082.32,5,0.0,-4.47,2021,New York
ORD-10808,West,Home Office,Same Day,Office Supplies,Binders,1178.16,7,0.0,-101.2,2023,Florida
ORD-10809,West,Corporate,Same Day,Technology,Phones,920.81,6,0.0,-37.19,2022,Illinois
ORD-10810,East,Corporate,First Class,Furniture,Tables,1715.18,8,0.3,503.65,2020,Illinois
ORD-10811,West,Consumer,Second Class,Technology,Machines,1582.05,4,0.0,296.86,2020,California
ORD-10812,Central,Corporate,Second Class,Office Supplies,Storage,847.41,5,0.3,25.52,2023,Illinois
ORD-10813,East,Home Office,Standard Class,Office Supplies,Storage,1022.16,9,0.0,328.39,2020,Washington
ORD-10814,West,Home Office,Second Class,Furniture,Furnishings,1177.1,5,0.2,62.9,2024,California
ORD-10815,East,Home Office,First Class,Technology,Machines,818.97,1,0.3,99.4,2024,New York
ORD-10816,East,Home Office,First Class,Furniture,Tables,681.41,4,0.1,5.1,2020,Illinois
ORD-10817,South,Corporate,Same Day,Furniture,Tables,628.03,7,0.3,185.14,2021,California
ORD-10818,South,Home Office,Same Day,Furniture,Tables,670.95,1,0.3,6.41,2019,Texas
ORD-10819,Central,Consumer,First Class,Furniture,Furnishings,1334.79,6,0.2,160.41,2019,Illinois
ORD-10820,Central,Corporate,First Class,Office Supplies,Binders,1489.15,9,0.1,308.99,2020,New York
ORD-10821,South,Corporate,Same Day,Technology,Phones,270.74,1,0.1,32.99,2023,Washington
ORD-10822,East,Corporate,Standard Class,Technology,Phones,656.64,4,0.1,-28.07,2022,New York
ORD-10823,Central,Home Office,First Class,Office Supplies,Paper,1065.57,5,0.3,-104.68,2019,Florida
ORD-10824,West,Home Office,Second Class,Office Supplies,Storage,248.01,5,0.0,59.61,2022,Texas
ORD-10825,West,Home Office,First Class,Technology,Machines,832.79,2,0.1,155.59,2022,Texas
ORD-10826,West,Corporate,Second Class,Technology,Machines,1754.35,5,0.1,-42.71,2020,New York
ORD-10827,South,Home Office,First Class,Furniture,Bookcases,366.27,3,0.0,82.83,2019,Illinois
ORD-10828,South,Corporate,First Class,Office Supplies,Storage,1991.33,6,0.0,-60.43,2023,Illinois
ORD-10829,West,Corporate,Standard Class,Office Supplies,Art,826.67,3,0.2,-61.86,2021,California
ORD-10830,South,Consumer,Second Class,Furniture,Bookcases,335.89,6,0.1,-32.08,2020,Illinois
ORD-10831,Central,Corporate,First Class,Furniture,Furnishings,250.34,1,0.3,63.74,2020,Illinois
ORD-10832,West,Consumer,First Class,Office Supplies,Paper,1999.7,6,0.1,-72.87,2022,Florida
ORD-10833,East,Corporate,Same Day,Technology,Copiers,1790.13,6,0.1,-106.18,2021,Texas
ORD-10834,East,Home Office,Same Day,Office Supplies,Paper,1582.11,8,0.1,474.54,2023,California
ORD-10835,East,Consumer,Second Class,Furniture,Tables,323.76,7,0.2,22.02,2025,Florida
ORD-10836,West,Corporate,Same Day,Technology,Accessories,770.98,5,0.1,254.54,2019,Washington
ORD-10837,Central,Home Office,First Class,Furniture,Bookcases,1012.3,4,0.2,192.23,2025,Illinois
ORD-10838,Central,Corporate,Standard Class,Technology,Accessories,457.72,3,0.1,57.27,2023,Texas
ORD-10839,Central,Home Office,Same Day,Furniture,Furnishings,201.02,9,0.2,60.58,2020,Florida
ORD-10840,East,Corporate,First Class,Technology,Copiers,1246.77,5,0.2,344.52,2024,Washington
ORD-10841,Central,Home Office,Same Day,Technology,Phones,1950.02,2,0.3,666.2,2022,Illinois
ORD-10842,West,Home Office,Same Day,Technology,Accessories,1348.31,2,0.0,198.52,2023,Washington
ORD-10843,Central,Consumer,First Class,Furniture,Bookcases,1701.95,8,0.0,260.73,2022,California
ORD-10844,West,Corporate,Standard Class,Office Supplies,Art,300.4,1,0.1,42.34,2025,New York
ORD-10845,Central,Corporate,First Class,Office Supplies,Storage,1441.38,6,0.3,308.82,2024,Texas
ORD-10846,East,Corporate,Second Class,Office Supplies,Paper,1570.19,8,0.2,185.86,2024,Illinois
ORD-10847,South,Corporate,Same Day,Technology,Machines,747.33,1,0.0,101.57,2023,California
ORD-10848,West,Corporate,Same Day,Furniture,Furnishings,405.04,5,0.1,77.55,2021,California
ORD-10849,East,Home Office,First Class,Furniture,Chairs,171.91,8,0.1,34.54,2022,Texas
ORD-10850,West,Corporate,First Class,Furniture,Chairs,94.38,6,0.3,12.17,2019,Washington
ORD-10851,West,Home Office,First Class,Furniture,Tables,1336.34,3,0.0,270.49,2022,Florida
ORD-10852,South,Home Office,First Class,Technology,Accessories,839.98,8,0.0,17.4,2022,New York
ORD-10853,East,Consumer,First Class,Technology,Copiers,1843.13,8,0.0,195.73,2025,Florida
ORD-10854,West,Home Office,First Class,Furniture,Furnishings,1813.92,2,0.0,332.38,2025,California
ORD-10855,West,Home Office,Standard Class,Office Supplies,Art,1238.59,7,0.3,214.12,2023,Illinois
ORD-10856,Central,Consumer,First Class,Furniture,Bookcases,1896.58,6,0.0,-41.44,2021,Washington
ORD-10857,West,Consumer,Same Day,Technology,Accessories,1490.42,5,0.2,229.87,2021,California
ORD-10858,East,Consumer,Same Day,Office Supplies,Binders,1981.47,8,0.2,621.06,2021,Washington
ORD-10859,South,Corporate,Second Class,Furniture,Tables,1749.26,1,0.3,524.55,2023,Illinois
ORD-10860,Central,Corporate,Same Day,Furniture,Furnishings,114.61,7,0.0,-4.98,2022,California
ORD-10861,South,Home Office,Second Class,Technology,Accessories,1598.73,6,0.1,478.58,2024,Washington
ORD-10862,West,Corporate,First Class,Furniture,Tables,1465.66,8,0.0,30.38,2021,Texas
ORD-10863,Central,Consumer,Second Class,Furniture,Furnishings,169.56,6,0.2,33.85,2021,Illinois
ORD-10864,West,Home Office,Standard Class,Office Supplies,Paper,1433.03,8,0.2,280.25,2020,Texas
ORD-10865,Central,Corporate,Standard Class,Technology,Accessories,978.74,6,0.3,272.57,2024,Washington
ORD-10866,Central,Corporate,Same Day,Technology,Accessories,1209.2,6,0.0,271.53,2020,California
ORD-10867,East,Home Office,First Class,Office Supplies,Binders,1897.43,3,0.3,409.93,2024,New York
ORD-10868,West,Home Office,Second Class,Furniture,Furnishings,1458.08,6,0.1,489.95,2022,Illinois
ORD-10869,West,Consumer,First Class,Furniture,Furnishings,1089.36,5,0.3,181.51,2021,Washington
ORD-10870,South,Consumer,Second Class,Office Supplies,Art,779.55,7,0.3,172.76,2025,Washington
ORD-10871,Central,Consumer,First Class,Technology,Phones,789.58,5,0.0,237.74,2025,Texas
ORD-10872,Central,Consumer,Same Day,Furniture,Chairs,418.33,1,0.2,47.48,2021,Florida
ORD-10873,East,Corporate,First Class,Furniture,Chairs,1711.94,5,0.2,-12.0,2021,Illinois
ORD-10874,West,Home Office,Same Day,Office Supplies,Binders,1499.53,7,0.2,212.46,2021,Illinois
ORD-10875,South,Home Office,First Class,Office Supplies,Binders,390.08,5,0.0,89.09,2024,Illinois
ORD-10876,Central,Consumer,First Class,Furniture,Tables,480.56,8,0.1,-46.09,2021,Washington
ORD-10877,West,Consumer,Standard Class,Technology,Phones,141.46,2,0.2,25.54,2023,Illinois
ORD-10878,West,Corporate,Second Class,Office Supplies,Storage,1958.94,1,0.2,396.47,2022,New York
ORD-10879,West,Consumer,Second Class,Furniture,Chairs,1053.23,4,0.0,-101.3,2025,New York
ORD-10880,East,Corporate,Standard Class,Furniture,Bookcases,23.17,4,0.0,6.87,2019,Texas
ORD-10881,East,Corporate,Standard Class,Technology,Accessories,326.59,4,0.1,69.78,2025,California
ORD-10882,East,Consumer,Second Class,Office Supplies,Storage,1108.53,1,0.1,-26.34,2024,Florida
ORD-10883,West,Home Office,Second Class,Furniture,Furnishings,1852.65,3,0.0,366.73,2022,Texas
ORD-10884,Central,Consumer,Same Day,Office Supplies,Paper,832.4,1,0.0,-11.67,2024,New York
ORD-10885,South,Consumer,First Class,Technology,Copiers,1711.71,3,0.3,529.05,2019,California
ORD-10886,West,Home Office,Same Day,Furniture,Chairs,1890.04,9,0.0,214.75,2024,Florida
ORD-10887,East,Corporate,Second Class,Technology,Copiers,1741.69,9,0.0,-129.42,2024,California
ORD-10888,West,Consumer,Second Class,Furniture,Chairs,856.95,8,0.2,32.19,2024,New York
ORD-10889,Central,Corporate,Second Class,Office Supplies,Binders,1640.35,4,0.1,432.27,2025,New York
ORD-10890,East,Home Office,First Class,Technology,Phones,1860.99,9,0.1,-128.06,2023,California
ORD-10891,Central,Home Office,First Class,Office Supplies,Art,1361.81,3,0.2,166.92,2025,Illinois
ORD-10892,West,Corporate,Same Day,Office Supplies,Paper,1377.71,2,0.1,-82.73,2019,Texas
ORD-10893,Central,Consumer,Second Class,Office Supplies,Storage,517.36,6,0.1,-20.31,2019,New York
ORD-10894,Central,Corporate,Same Day,Office Supplies,Binders,1497.98,7,0.0,360.35,2020,California
ORD-10895,South,Home Office,First Class,Office Supplies,Paper,704.34,4,0.0,-57.23,2023,Illinois
ORD-10896,Central,Home Office,First Class,Office Supplies,Paper,106.0,6,0.1,31.17,2021,Illinois
ORD-10897,Central,Home Office,Same Day,Furniture,Chairs,51.93,7,0.1,3.03,2020,New York
ORD-10898,West,Corporate,Second Class,Office Supplies,Paper,842.22,3,0.0,50.52,2019,Washington
ORD-10899,East,Consumer,Standard Class,Technology,Copiers,770.33,9,0.1,82.2,2022,Illinois
ORD-10900,West,Corporate,Same Day,Technology,Machines,470.1,4,0.0,2.09,2020,New York
ORD-10901,East,Home Office,Standard Class,Technology,Phones,324.85,7,0.3,10.08,2025,New York
ORD-10902,East,Consumer,Second Class,Office Supplies,Binders,89.61,6,0.1,-8.26,2024,Florida
ORD-10903,South,Consumer,Standard Class,Office Supplies,Storage,1868.24,8,0.3,-51.48,2023,Texas
ORD-10904,South,Home Office,Standard Class,Furniture,Bookcases,894.98,1,0.1,-43.89,2025,Illinois
ORD-10905,Central,Consumer,Standard Class,Office Supplies,Binders,1766.77,9,0.3,417.7,2019,Texas
ORD-10906,East,Home Office,Standard Class,Office Supplies,Art,622.53,7,0.3,-61.85,2024,Texas
ORD-10907,West,Consumer,First Class,Technology,Phones,587.96,1,0.0,-16.53,2020,California
ORD-10908,South,Corporate,Same Day,Office Supplies,Binders,1128.4,4,0.3,197.28,2023,Florida
ORD-10909,East,Consumer,First Class,Office Supplies,Art,346.17,3,0.3,-10.17,2020,Texas
ORD-10910,South,Consumer,Same Day,Office Supplies,Storage,722.93,7,0.0,91.39,2020,California
ORD-10911,West,Corporate,Same Day,Office Supplies,Art,1726.52,1,0.1,146.12,2019,Illinois
ORD-10912,South,Consumer,First Class,Furniture,Chairs,945.43,1,0.3,314.57,2019,California
ORD-10913,Central,Consumer,First Class,Office Supplies,Binders,1168.01,3,0.0,110.92,2019,Texas
ORD-10914,East,Home Office,Same Day,Furniture,Chairs,646.61,5,0.1,-49.51,2019,Texas
ORD-10915,East,Corporate,First Class,Furniture,Chairs,486.42,6,0.1,139.49,2022,Texas
ORD-10916,West,Corporate,Same Day,Office Supplies,Storage,1545.05,6,0.1,8.26,2020,Florida
ORD-10917,South,Corporate,Second Class,Furniture,Chairs,594.05,2,0.0,44.22,2023,Texas
ORD-10918,East,Corporate,Standard Class,Technology,Copiers,230.06,5,0.2,77.21,2020,Texas
ORD-10919,South,Consumer,Standard Class,Office Supplies,Paper,1038.62,3,0.2,90.7,2024,Washington
ORD-10920,East,Corporate,First Class,Office Supplies,Storage,1864.35,1,0.2,469.03,2023,New York
ORD-10921,East,Home Office,First Class,Office Supplies,Binders,1820.98,7,0.1,3.22,2020,Texas
ORD-10922,East,Consumer,First Class,Furniture,Furnishings,620.66,9,0.1,23.51,2019,Illinois
ORD-10923,South,Corporate,Second Class,Technology,Phones,685.89,2,0.3,19.35,2024,Texas
ORD-10924,West,Home Office,First Class,Furniture,Chairs,39.36,7,0.3,4.31,2024,Washington
ORD-10925,Central,Consumer,Second Class,Furniture,Chairs,315.81,2,0.2,33.87,2022,Washington
ORD-10926,West,Corporate,Standard Class,Office Supplies,Binders,1794.55,8,0.1,467.83,2025,Illinois
ORD-10927,West,Consumer,Same Day,Technology,Machines,94.81,3,0.2,23.17,2019,Washington
ORD-10928,Central,Home Office,Standard Class,Technology,Phones,976.47,5,0.3,332.03,2025,Washington
ORD-10929,South,Home Office,Standard Class,Technology,Machines,771.14,8,0.1,65.84,2022,Florida
ORD-10930,South,Corporate,Second Class,Technology,Phones,1319.23,4,0.3,35.36,2020,Illinois
ORD-10931,East,Corporate,Same Day,Technology,Machines,334.67,8,0.2,33.65,2023,Texas
ORD-10932,South,Home Office,Same Day,Office Supplies,Paper,633.87,9,0.0,89.98,2019,California
ORD-10933,South,Home Office,Standard Class,Office Supplies,Paper,472.77,2,0.0,53.52,2022,Florida
ORD-10934,East,Home Office,Second Class,Office Supplies,Art,839.02,1,0.2,57.72,2019,Washington
ORD-10935,East,Corporate,First Class,Technology,Machines,1291.38,7,0.1,395.52,2025,Florida
ORD-10936,Central,Consumer,First Class,Office Supplies,Paper,1162.59,8,0.0,169.71,2024,California
ORD-10937,South,Consumer,Second Class,Office Supplies,Art,96.85,2,0.1,13.7,2019,Texas
ORD-10938,South,Consumer,Same Day,Furniture,Bookcases,1757.27,9,0.3,-51.28,2023,California
ORD-10939,West,Home Office,Second Class,Office Supplies,Storage,185.09,4,0.1,15.18,2019,California
ORD-10940,East,Consumer,First Class,Technology,Phones,389.81,1,0.0,95.52,2021,Illinois
ORD-10941,East,Home Office,Second Class,Technology,Machines,1358.27,5,0.2,-126.35,2020,New York
ORD-10942,West,Consumer,Second Class,Furniture,Furnishings,497.87,3,0.3,117.72,2025,New York
ORD-10943,Central,Consumer,Second Class,Furniture,Chairs,1215.53,4,0.0,-119.96,2022,Florida
ORD-10944,East,Home Office,Same Day,Office Supplies,Binders,919.34,2,0.1,93.67,2019,Florida
ORD-10945,Central,Consumer,First Class,Furniture,Chairs,1021.43,9,0.1,326.6,2022,California
ORD-10946,Central,Home Office,First Class,Office Supplies,Binders,288.28,8,0.0,39.57,2019,Washington
ORD-10947,West,Corporate,Standard Class,Office Supplies,Paper,1777.92,2,0.1,266.97,2025,Texas
ORD-10948,Central,Corporate,Second Class,Technology,Machines,884.43,8,0.2,150.73,2021,Texas
ORD-10949,East,Corporate,Standard Class,Technology,Copiers,742.79,7,0.3,250.94,2019,Florida
ORD-10950,South,Home Office,Standard Class,Technology,Machines,1751.35,1,0.2,89.36,2022,Texas
ORD-10951,Central,Consumer,Same Day,Technology,Machines,1188.45,6,0.2,-98.54,2022,California
ORD-10952,Central,Corporate,First Class,Furniture,Bookcases,726.31,5,0.1,201.38,2019,Washington
ORD-10953,Central,Corporate,Standard Class,Furniture,Tables,1918.87,6,0.3,78.16,2020,Texas
ORD-10954,Central,Home Office,Standard Class,Furniture,Bookcases,1453.5,5,0.2,-76.61,2022,Illinois
ORD-10955,South,Corporate,Same Day,Technology,Phones,41.38,7,0.2,10.25,2021,Texas
ORD-10956,West,Home Office,Second Class,Office Supplies,Paper,1535.99,6,0.0,177.28,2025,Texas
ORD-10957,West,Home Office,Standard Class,Office Supplies,Art,1349.18,7,0.2,160.42,2023,California
ORD-10958,South,Home Office,Same Day,Technology,Copiers,1477.78,3,0.2,-59.62,2020,California
ORD-10959,East,Home Office,Standard Class,Technology,Copiers,1512.55,6,0.1,150.3,2022,Illinois
ORD-10960,West,Consumer,Standard Class,Office Supplies,Paper,555.29,3,0.2,24.05,2022,Texas
ORD-10961,Central,Consumer,Same Day,Office Supplies,Paper,1731.79,7,0.2,381.0,2021,Washington
ORD-10962,West,Home Office,Same Day,Office Supplies,Art,566.34,3,0.2,149.22,2020,Illinois
ORD-10963,South,Consumer,Standard Class,Office Supplies,Art,923.08,4,0.1,42.57,2021,Illinois
ORD-10964,West,Corporate,Same Day,Office Supplies,Binders,1846.0,2,0.0,-64.2,2021,New York
ORD-10965,East,Consumer,First Class,Furniture,Tables,1019.77,7,0.2,146.63,2025,Washington
ORD-10966,East,Consumer,First Class,Office Supplies,Storage,750.66,7,0.1,-47.12,2024,Illinois
ORD-10967,West,Consumer,First Class,Technology,Copiers,825.14,4,0.1,267.84,2023,Washington
ORD-10968,Central,Home Office,First Class,Office Supplies,Binders,1231.08,5,0.0,-67.06,2019,Washington
ORD-10969,East,Corporate,Same Day,Furniture,Bookcases,1090.7,6,0.3,368.03,2019,Washington
ORD-10970,Central,Home Office,Same Day,Office Supplies,Storage,38.43,7,0.3,1.08,2022,California
ORD-10971,West,Home Office,Same Day,Technology,Accessories,1740.23,9,0.2,584.11,2020,New York
ORD-10972,East,Consumer,Standard Class,Furniture,Tables,130.88,7,0.2,18.44,2019,New York
ORD-10973,West,Consumer,Standard Class,Office Supplies,Paper,1809.83,1,0.3,618.89,2019,New York
ORD-10974,Central,Corporate,Standard Class,Technology,Accessories,1637.66,6,0.0,77.05,2025,New York
ORD-10975,West,Home Office,Second Class,Office Supplies,Art,980.02,5,0.1,327.09,2020,Texas
ORD-10976,West,Consumer,Second Class,Furniture,Tables,874.54,1,0.0,151.04,2023,New York
ORD-10977,East,Home Office,Same Day,Furniture,Chairs,431.49,9,0.0,136.98,2019,Florida
ORD-10978,South,Corporate,Second Class,Furniture,Furnishings,174.43,9,0.0,21.24,2021,California
ORD-10979,East,Corporate,Same Day,Technology,Machines,711.12,2,0.1,185.41,2023,California
ORD-10980,West,Consumer,Second Class,Furniture,Furnishings,162.52,2,0.2,35.96,2023,Washington
ORD-10981,East,Corporate,Same Day,Office Supplies,Storage,1545.97,7,0.3,-108.4,2024,Texas
ORD-10982,East,Consumer,First Class,Furniture,Furnishings,1898.85,6,0.3,264.77,2024,New York
ORD-10983,East,Consumer,Second Class,Technology,Accessories,444.84,9,0.2,144.12,2023,Texas
ORD-10984,South,Corporate,Second Class,Technology,Machines,551.63,7,0.0,77.3,2025,California
ORD-10985,Central,Home Office,First Class,Furniture,Bookcases,550.19,9,0.1,61.54,2023,Washington
ORD-10986,Central,Corporate,Standard Class,Furniture,Bookcases,1002.66,5,0.1,-65.98,2023,Texas
